platform,job_id,source_url,capture_date,job_title,employer,location_raw,primary_city,primary_country,region_group,multi_location,evidence_level,screen_decision,matched_terms,african_language,other_language,market_named,notes
TikTok,7551545194593290504,https://lifeattiktok.com/search/7551545194593290504,2025-09-29,Product Manager (Integrity and Authenticity) - TikTok Safety Product (San Jose),TikTok,San Jose,San Jose,United States,Hub,no,title_only,include,integrity,,,,page_status=detail
TikTok,7551554567801047304,https://lifeattiktok.com/search/7551554567801047304?utm_source=bandana,2026-05-19,Product Designer (Content Ecosystem & Integrity) - TikTok UX (San Jose),TikTok,San Jose,San Jose,United States,Hub,no,title_only,include,integrity,,,,page_status=detail
TikTok,7551730859776084242,https://lifeattiktok.com/search/7551730859776084242,2025-09-29,"Business Data Analyst, Video Safety Operations - Trust & Safety - San Jose",TikTok,San Jose,San Jose,United States,Hub,no,title_only,include,trust & safety; safety operations,,,,page_status=detail
TikTok,7552743336973650184,https://lifeattiktok.com/search/7552743336973650184,2025-10-04,TikTok Shop - Content and Product Governance Strategy Manager (Japan Market),TikTok,,,,,no,title_only,include,governance,,,Japan,page_status=detail
TikTok,7552959832609966343,https://lifeattiktok.com/search/7552959832609966343,2025-09-28,"Process and Policy Lead, Customer Support - Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety; policy lead,,,,page_status=detail
TikTok,7553161334104459528,https://lifeattiktok.com/search/7553161334104459528,2025-09-29,"Labeling Specialist, Data Annotation Lab - AI Data Service Operations",TikTok,,,,,no,title_only,include,annotat*; labeling specialist,,,,page_status=detail
TikTok,7553986552411900167,https://lifeattiktok.com/search/7553986552411900167,2025-10-04,"Product Operations Specialist, Trust & Safety - San Jose",TikTok,San Jose,San Jose,United States,Hub,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7554345328645622023,https://lifeattiktok.com/search/7554345328645622023,2025-10-04,"Policy Manager, Safety & Civility - Trust and Safety",TikTok,,,,,no,title_only,include,trust and safety; policy manager,,,,page_status=detail
TikTok,7554345329266854162,https://lifeattiktok.com/search/7554345329266854162?spread=XKM9ZXE,2025-11-17,"Policy Manager, Safety & Civility - Trust and Safety",TikTok,,,,,no,title_only,include,trust and safety; policy manager,,,,page_status=detail
TikTok,7555536328973486344,https://lifeattiktok.com/search/7555536328973486344,2025-10-05,"Policy Guidance Specialist, Business Integrity",TikTok,,,,,no,title_only,include,integrity,,,,page_status=detail
TikTok,7555639037490120968,https://lifeattiktok.com/search/7555639037490120968,2025-10-04,"Data Scientist, Product Trust and Access Governance - Global Security Organization",TikTok,,,,,no,title_only,include,governance,,,,page_status=detail
TikTok,7555965288337525010,https://lifeattiktok.com/search/7555965288337525010,2025-10-05,"Data Scientist - Analytics, Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7556134088492239112,https://lifeattiktok.com/search/7556134088492239112,2025-10-05,Governance Operations Project Intern (TikTok Shop - Seller Governance) - 2025 Start (BS/MS),TikTok,,,,,no,title_only,include,governance,,,,page_status=detail
TikTok,7556206788404988168,https://lifeattiktok.com/search/7556206788404988168,2025-10-04,"Trust & Safety and Technology Communications Manager, APAC",TikTok,,,,,no,title_only,include,trust & safety,,,APAC,page_status=detail
TikTok,7556678418675337479,https://lifeattiktok.com/search/7556678418675337479,2026-01-14,TikTok Shop - Risk and Emergency Escalation Program Manager,TikTok,,,,,no,title_only,include,escalation*,,,,page_status=detail
TikTok,7560617774373538066,https://lifeattiktok.com/search/7560617774373538066,2025-12-09,"Market Program Manager (SEA), Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7563707071401773365,https://lifeattiktok.com/search/7563707071401773365,2026-01-30,Policy Specialist - USDS,TikTok,,,,,no,title_only,include,policy specialist,,,,page_status=detail
TikTok,7572594562450180357,https://lifeattiktok.com/search/7572594562450180357,2026-01-14,"Market Program Manager, Israel - Trust & Safety (Specified Purpose Contract)",TikTok,,,,,no,title_only,include,trust & safety,,,Israel,page_status=detail
TikTok,7574456395710728501,https://lifeattiktok.com/search/7574456395710728501,2026-01-14,"Governance & Experience Project Intern, TikTok Shop, 2026 Start (BS/MS)",TikTok,,,,,no,title_only,include,governance,,,,page_status=detail
TikTok,7578893767736789253,https://lifeattiktok.com/search/7578893767736789253?utm_source=Trust+and+Safety+Jobs,2026-04-22,"Manager, Product Listing Policy Operations, EMEA, TikTok Shop",TikTok,,,,,no,title_only,include,policy operations,,,EMEA,page_status=detail
TikTok,7579755056091908405,https://lifeattiktok.com/search/7579755056091908405,2026-01-05,"Senior Algorithm Engineer, E-Commerce Governance and Experience - USDS",TikTok,,,,,no,title_only,include,governance,,,,page_status=detail
TikTok,7579975285465581829,https://lifeattiktok.com/search/7579975285465581829,2026-05-15,Live Governance Project Intern (TikTok LIVE)- 2026 Start (BS/MS),TikTok,,,,,no,title_only,include,governance,,,,page_status=detail
TikTok,7582723632221718837,https://lifeattiktok.com/search/7582723632221718837?spread=XKM9ZXE,2026-01-14,Head of Policy Development - Trust and Safety,TikTok,,,,,no,title_only,include,trust and safety,,,,page_status=detail
TikTok,7595295180933187845,https://lifeattiktok.com/search/7595295180933187845?spread=XKM9ZXE,2026-02-08,Central High Harm Policy Manager - Trust and Safety,TikTok,,,,,no,title_only,include,trust and safety; policy manager,,,,page_status=detail
TikTok,7598849238706735365,https://lifeattiktok.com/search/7598849238706735365?utm_source=Simplify,2026-09-02,AI Product Manager Project Intern (TikTok LIVE-Ecosystem Governance) - 2026 Start (BS/MS),TikTok,,,,,no,title_only,include,governance,,,,page_status=detail
TikTok,7600494764903893301,https://lifeattiktok.com/search/7600494764903893301,2026-03-17,Product Manager Intern - Risk Control and Tooling (Business Integrity) - 2026 Summer (BS/MS),TikTok,,,,,no,title_only,include,integrity,,,,page_status=detail
TikTok,7602378133784643845,https://lifeattiktok.com/search/7602378133784643845,2026-04-15,Senior Backend Software Engineer - Trust and Safety - San Jose,TikTok,San Jose,San Jose,United States,Hub,no,title_only,include,trust and safety,,,,page_status=detail
TikTok,7605165402553944325,https://lifeattiktok.com/search/7605165402553944325?spread=5MWH5CQ&utm_source=Trust+and+Safety+Jobs,2026-04-21,Machine Learning Engineer Graduate (Trust and Safety Engineering) - 2027 Start (BS/MS),TikTok,,,,,no,title_only,include,trust and safety,,,,page_status=detail
TikTok,7610829534909679877,https://lifeattiktok.com/search/7610829534909679877,2026-05-15,"Policy Manager, Societal Safety (Business Integrity)",TikTok,,,,,no,title_only,include,policy manager; integrity,,,,page_status=detail
TikTok,7613563421813033269,https://lifeattiktok.com/search/7613563421813033269,2026-03-24,Backend Software Engineer Intern (Data Trust and Safety) - 2027 Start (BS/MS),TikTok,,,,,no,title_only,include,trust and safety,,,,page_status=detail
TikTok,7616106067765070133,https://lifeattiktok.com/search/7616106067765070133?spread=XKM9ZXE,2026-05-15,"Public Policy Manager, Policy & Legislative Affairs",TikTok,,,,,no,title_only,include,policy manager; public policy,,,,page_status=detail
TikTok,7623154260240255237,https://lifeattiktok.com/search/7623154260240255237?spread=XKM9ZXE,2026-05-15,"Program Manager, North America - Trust and Safety",TikTok,,,,,no,title_only,include,trust and safety,,,,page_status=detail
TikTok,7657161146902808837,https://lifeattiktok.com/search/7657161146902808837,2026-08-17,"Quality & Training Specialist - German Speaker, Video Safety Operations (Dublin)",TikTok,Dublin,Dublin,Ireland,Hub,no,title_only,include,safety operations,,german,Ireland,page_status=detail
TikTok,7657305784535861557,https://lifeattiktok.com/search/7657305784535861557,2026-07-08,"Communications Manager, Global T&S and Technology Communications",TikTok,,,,,no,title_only,include,t&s,,,,page_status=detail
TikTok,7662684280234232117,https://lifeattiktok.com/search/7662684280234232117?utm_source=Simplify,2026-09-02,(General Hire) Software Engineer Intern (Trust and Safety-Engineering) - 2027 Summer,TikTok,,,,,no,title_only,include,trust and safety,,,,page_status=detail
TikTok,7662700594251958581,https://lifeattiktok.com/search/7662700594251958581?utm_source=Simplify,2026-09-02,(General Hire) Software Engineer Intern (Trust and Safety-Engineering) - 2027 Summer,TikTok,,,,,no,title_only,include,trust and safety,,,,page_status=detail
TikTok,7663042453461600517,https://lifeattiktok.com/search/7663042453461600517?utm_source=Simplify,2026-09-02,Backend Software Engineer Graduate (Business Governance) - 2027 Start,TikTok,,,,,no,title_only,include,governance,,,,page_status=detail
TikTok,7664533229944178949,https://lifeattiktok.com/search/7664533229944178949?utm_source=Simplify,2026-09-02,(General hire) Backend Software Engineer Graduate (Trust & Safety) - 2027 Start,TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7665994926887291189,https://lifeattiktok.com/search/7665994926887291189?utm_source=Simplify,2026-09-02,(General Hire) Backend Software Engineer Graduate (Trust & Safety) - 2027 Start,TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7668584916620527925,https://lifeattiktok.com/search/7668584916620527925?utm_source=Simplify,2026-09-02,Software Engineer Intern (Business Integrity) - 2027 Summer,TikTok,,,,,no,title_only,include,integrity,,,,page_status=detail
TikTok,7668592494649690421,https://lifeattiktok.com/search/7668592494649690421?utm_source=Simplify,2026-09-02,Software Engineer Graduate (Business Integrity) - 2027 Start,TikTok,,,,,no,title_only,include,integrity,,,,page_status=detail
TikTok,7670529537944766773,https://lifeattiktok.com/search/7670529537944766773?utm_source=Simplify,2026-09-02,AI Safety Evaluation & Governance Product Manager Intern (TikTok-Platform Responsibility-Feed Safety) - 2027 Summer,TikTok,,,,,no,title_only,include,governance,,,,page_status=detail
TikTok,7670844011885299973,https://lifeattiktok.com/search/7670844011885299973,2026-08-11,Data Science Intern (TikTok Integrity and Safety) - 2027 start,TikTok,,,,,no,title_only,include,integrity,,,,page_status=detail
TikTok,7673895973460576517,https://lifeattiktok.com/search/7673895973460576517?utm_source=Simplify,2026-09-02,Product Manager Project Intern (Business Integrity) - 2026 Start (MBA),TikTok,,,,,no,title_only,include,integrity,,,,page_status=detail
TikTok,7674025781001062709,https://lifeattiktok.com/search/7674025781001062709,2026-08-19,Machine Learning Engineer Graduate (E-Commerce Governance) - 2027 Start,TikTok,,,,,no,title_only,include,governance,,,,page_status=detail
TikTok,7679147369590737205,https://lifeattiktok.com/search/7679147369590737205?utm_source=Simplify,2026-09-02,Product Manager Project Intern (Business Integrity) - 2026 Start (MBA),TikTok,,,,,no,title_only,include,integrity,,,,page_status=detail
TikTok,7101196084571949320,https://lifeattiktok.com/search/7101196084571949320?spread=5MWH5CQ,2025-04-27,"Product Policy Manager, LATAM Central America",TikTok,,,,,no,title_only,include,policy manager,,,LATAM,page_status=detail
TikTok,7116392555554752798,https://lifeattiktok.com/search/7116392555554752798?spread=5MWH5CQ,2025-05-06,Head of Emerging Markets Government Relations and Public Policy,TikTok,,,,,no,title_only,include,public policy,,,,page_status=detail
TikTok,7137462063291205919,https://lifeattiktok.com/search/7137462063291205919?spread=5MWH5CQ,2025-04-27,"Investigations Analyst, Spanish - Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety,,spanish,,page_status=detail
TikTok,7158503972922312973,https://lifeattiktok.com/search/7158503972922312973,2025-04-28,"Responsible Innovation Lead, Platform Inclusion & Fairness - Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7203824415330339127,https://lifeattiktok.com/search/7203824415330339127,2025-11-17,"Trust & Safety Communications Manager, Advertising & Product",TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7216101325707544888,https://lifeattiktok.com/search/7216101325707544888,2025-02-06,"Senior/Lead Data Scientist, E-commerce Risk/Fraud - USDS",TikTok,,,,,no,title_only,include,fraud,,,,page_status=detail
TikTok,7242140098643446074,https://lifeattiktok.com/search/7242140098643446074?utm_source=Trust+and+Safety+Jobs,2025-05-20,"Product Manager (Human Moderation), Trust and Safety",TikTok,,,,,no,title_only,include,trust and safety; moderat*,,,,page_status=detail
TikTok,7291027928920394043,https://lifeattiktok.com/search/7291027928920394043,2024-12-06,TikTok Shop - Creator Community Operations Manager,TikTok,,,,,no,title_only,include,community operations,,,,page_status=detail
TikTok,7307380099707062537,https://lifeattiktok.com/search/7307380099707062537?spread=5MWH5CQ,2024-12-06,Head of US State Public Policy,TikTok,,,,,no,title_only,include,public policy,,,,page_status=detail
TikTok,7373496100966500634,https://lifeattiktok.com/search/7373496100966500634?spread=5MWH5CQ,2025-10-15,Model Data Quality Assurance Analyst - Spanish - Trust and Safety - Austin,TikTok,Austin,Austin,United States,Hub,no,title_only,include,trust and safety,,spanish,,page_status=detail
TikTok,7397932125012019506,https://lifeattiktok.com/search/7397932125012019506,2025-03-20,Workforce Management Intern (Trust & Safety - Workforce Management) - 2025 Summer (BS/MS),TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7405527279160133898,https://lifeattiktok.com/search/7405527279160133898,2025-04-04,Content Moderator - Feature - Push (Singapore),TikTok,Singapore,Singapore,Singapore,Hub,no,title_only,include,content moderat*; moderat*,,,Singapore,page_status=detail
TikTok,7438814988906055943,https://lifeattiktok.com/search/7438814988906055943,2025-03-20,Data Science Intern (Global Business Solutions - Monetization Integrity - Data Cycling Center - Applied AI) - 2025 Summer (BS/MS),TikTok,,,,,no,title_only,include,integrity,,,,page_status=detail
TikTok,7461813875966052626,https://lifeattiktok.com/search/7461813875966052626?utm_source=Trust+and+Safety+Jobs,2025-05-20,"Software Development Engineer in Test Graduate, Trust and Safety Engineering - 2026 start",TikTok,,,,,no,title_only,include,trust and safety,,,,page_status=detail
TikTok,7517089024092326162,https://lifeattiktok.com/search/7517089024092326162,2025-08-28,"Software Engineer, Trust & Safety - USDS",TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7524305675574184200,https://lifeattiktok.com/search/7524305675574184200,2025-08-08,Search Trending Product Operations - Trust & Safety,TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7527589557336869138,https://lifeattiktok.com/search/7527589557336869138?utm_source=Simplify,2025-08-29,Machine Learning Engineer Intern (Trust and Safety - CV/NLP/Multimodal LLM) - 2026 Summer(BS/MS),TikTok,,,,,no,title_only,include,trust and safety,,,,page_status=detail
